75.56227398,8.627267838,84.18954182
0,0,0
76.22319794,8.877556801,85.10075474
0,0,0
77.68016338348389,15.642586708068848,93.32275009155273,1
78.90367347701704,16.297869069493572,95.20154254651061,1
79.06305703766492,16.40195055211156,95.46500758977648,1
79.21267884916588,16.515004728364417,95.7276835775303,1
79.54382494670978,16.71145103930976,96.25527598601954,1
79.55711503617769,16.729183472203218,96.28629850838091,1
0.09442858107084362,0.09100123543838379,0.1854298165092274,1
86.2835907518149,18.597610748814546,104.88120150062944,1
6.9550624311685,1.2789427866468799,8.23400521781538,1
86.3278383790732,18.645701683567964,104.97354006264116,1
7.204436820816937,1.387407027674712,8.59184384849165,1
86.59039159410005,18.813168800877534,105.40356039497759,1
11.166360420060101,2.970903121424712,14.137263541484813,1
86.63205094926363,18.86707238058945,105.49912332985308,1
11.190592330765668,2.996331893397368,14.186924224163036,1
86.66617436997896,18.90197876791855,105.56815313789751,1
-79.35112138383394,-17.405208862828218,-96.75633024666216,1
588.3016247331382,155.27907971243758,743.5807044455757,1
-57.352205711531724,-17.135083473729082,-74.4872891852608,1
546.5891132354736,138.69787693023682,138.69787693023682,1
548.803300857544,138.84491062164307,138.84491062164307,1
7.381939888000488,1.5003328323364258,1.5003328323364258,1
10.523575782775879,1.0893182754516602,11.612894058227539,1
56.86177730560303,2.955503463745117,59.817280769348145,3
86.98506259918213,3.604806900024414,90.58986949920654,4
171.6739263534546,3.9175291061401367,175.59145545959473,5
9.604609489440918,1.4612903594970703,11.065899848937988,0
